530,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
540,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
550,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
560,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
570,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
580,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
590,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
600,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
610,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
620,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
630,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
640,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
650,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
660,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
670,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
680,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
690,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
700,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
710,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
720,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
730,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
740,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
750,81.000000,16.000000,79.000000,4.000000,79.000000,4.000000,78.000000,1.000000,78.000000,0.000000
