640,88.000000,88.000000,84.000000,58.000000,80.000000,54.000000
650,88.000000,88.000000,84.000000,58.000000,80.000000,54.000000
660,88.000000,88.000000,84.000000,58.000000,80.000000,54.000000
670,88.000000,88.000000,84.000000,58.000000,80.000000,54.000000
680,88.000000,88.000000,84.000000,58.000000,80.000000,54.000000
690,88.000000,88.000000,84.000000,58.000000,80.000000,54.000000
700,88.000000,88.000000,84.000000,58.000000,80.000000,54.000000
710,88.000000,88.000000,84.000000,58.000000,80.000000,54.000000
720,88.000000,88.000000,84.000000,58.000000,80.000000,54.000000
730,88.000000,88.000000,84.000000,58.000000,80.000000,54.000000
740,88.000000,88.000000,84.000000,58.000000,80.000000,54.000000
750,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
760,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
770,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
780,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
790,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
800,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
810,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
820,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
830,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
840,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
850,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
860,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
870,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
880,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
890,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
900,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
910,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
920,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
930,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
940,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
950,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
960,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
970,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
980,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
990,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1000,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1010,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1020,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1030,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1040,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1050,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1060,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1070,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1080,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1090,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1100,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1110,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1120,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1130,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1140,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1150,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1160,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1170,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1180,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1190,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1200,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1210,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1220,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1230,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1240,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1250,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1260,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1270,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1280,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1290,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1300,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1310,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1320,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1330,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1340,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1350,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1360,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1370,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1380,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1390,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1400,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1410,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1420,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1430,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1440,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1450,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1460,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1470,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1480,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1490,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1500,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1510,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1520,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1530,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1540,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1550,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1560,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1570,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1580,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1590,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1600,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1610,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1620,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1630,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1640,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1650,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1660,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1670,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1680,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1690,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1700,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1710,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1720,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1730,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1740,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1750,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1760,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1770,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1780,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1790,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1800,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1810,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1820,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1830,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1840,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1850,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1860,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1870,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1880,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1890,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1900,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1910,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1920,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1930,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1940,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1950,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1960,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1970,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1980,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
1990,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2000,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2010,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2020,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2030,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2040,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2050,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2060,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2070,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2080,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2090,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2100,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2110,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2120,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2130,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2140,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2150,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2160,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2170,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2180,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2190,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2200,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2210,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2220,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2230,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2240,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2250,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2260,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2270,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2280,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2290,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2300,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2310,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2320,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2330,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2340,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2350,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2360,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2370,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2380,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2390,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2400,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2410,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2420,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2430,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2440,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2450,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2460,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2470,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2480,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2490,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2500,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2510,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2520,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2530,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2540,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2550,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2560,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2570,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2580,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2590,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2600,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2610,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2620,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2630,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2640,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2650,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2660,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2670,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2680,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2690,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2700,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2710,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2720,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2730,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2740,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2750,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2760,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2770,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2780,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2790,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2800,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2810,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2820,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2830,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2840,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2850,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2860,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2870,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2880,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2890,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2900,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2910,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2920,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2930,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2940,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2950,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2960,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2970,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2980,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
2990,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3000,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3010,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3020,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3030,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3040,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3050,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3060,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3070,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3080,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3090,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3100,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3110,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3120,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3130,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3140,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3150,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3160,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3170,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3180,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3190,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3200,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3210,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3220,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3230,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3240,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3250,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3260,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3270,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3280,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3290,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3300,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3310,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3320,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3330,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3340,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3350,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3360,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3370,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3380,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3390,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3400,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3410,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3420,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3430,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3440,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3450,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3460,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3470,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3480,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3490,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3500,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3510,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3520,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3530,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3540,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3550,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3560,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3570,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3580,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3590,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3600,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3610,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3620,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3630,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3640,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3650,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3660,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3670,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3680,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3690,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3700,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3710,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3720,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3730,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3740,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3750,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3760,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3770,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3780,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3790,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3800,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3810,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3820,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3830,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3840,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3850,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3860,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3870,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3880,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3890,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3900,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3910,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3920,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3930,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3940,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3950,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3960,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3970,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3980,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
3990,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4000,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4010,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4020,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4030,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4040,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4050,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4060,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4070,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4080,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4090,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4100,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4110,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4120,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4130,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4140,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4150,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4160,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4170,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4180,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4190,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4200,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4210,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4220,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4230,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4240,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4250,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
4260,88.000000,88.000000,84.000000,58.000000,79.000000,55.000000
